,Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
263,c32aeb1b-a4dc-4a67-a6d1-8c910760d408,77064602-5e5e-44cd-9426-512f6be26493,"Personal new order serve blue event every. Law clear campaign what buy test need hard.
Nearly pick position how force structure. Poor food series. Third argue response.",Negative,3,Customer Support
264,b1d06d8a-655f-4c8c-8a2b-a8f5a44e3b1c,16e7bff3-d2a6-4853-8c50-1e6e27ad082f,"City several than dinner argue raise agency. Long among serve wear west.
Floor hold plant how member face age. Nearly always operation decade old according.",Negative,2,Policy Purchase
265,e5de9e28-53ba-440f-b21e-246255a0db97,a684b83b-1e81-4599-a483-8f5b42a5c37c,"Agreement owner prepare memory if continue among. Sea them customer now.
Though stand guess approach personal. Three such describe agency actually stop team.",Positive,5,Customer Support
266,db6f3ad4-0cce-4325-9e88-ebab07fcb800,ee1eedbf-4634-4607-b260-a3ed02dec88f,"Knowledge rock which best happy.
Score health evidence president father alone. Few enjoy us thought.
Try season radio air. Company both right lay though reason event.",Negative,5,Customer Support
267,2cce4cce-6994-42ca-b738-381cd498736f,e5bc89c0-93a6-4684-8365-99fcf91070e0,"Where then report rest.
Agency evening the dog language. Yet analysis none.
Weight major discuss summer another hair our. Star name health top risk must fly. Imagine oil head work should challenge.",Negative,4,Policy Purchase
268,6b4203f7-d2cd-4f44-94ed-228b65773498,805aadb5-fd91-4a63-9ca4-2a3ce177105f,"Mind offer effort. Professor clearly dinner report friend bring rule. Nature house prevent hotel officer seek.
Policy law strong time could. Throw wide son.",Neutral,5,Policy Purchase
269,40e10b51-1128-4804-9243-161cae34097a,6c02c976-1e73-4307-b375-90d373dd8d31,Action our gas heart field people. Play order quickly with matter goal eight. Technology himself much better read per go.,Negative,2,Claim
270,9d1c92f0-3770-4be5-b381-c6ebdac9d4a4,af0f134e-02a2-4fcc-984e-e3db691d8bea,"Television sit very know maybe leg recent hold. President any one recently make total fall.
Face former body. Why baby lot eat.",Negative,4,Claim
271,0895df3c-7941-46a4-ab2a-fb3a1b3851ad,b3b966e2-8eaa-4112-afb0-c6654766229e,"Assume enjoy we group. Medical during until case agency beat. Professor land you health.
At so control including nice discussion challenge. Second hospital head member.
Modern entire most field.",Negative,5,Customer Support
272,2080293c-aac5-48a3-a567-9f2a1227b7ac,dc76a6a8-2539-4b09-8286-b3c8db9bc56e,"Message would not east send style gun. Still image sell amount fly.
Cover risk health. Paper term security camera past so thousand. Drop miss market avoid.",Neutral,4,Policy Purchase
273,7825e2f0-2323-43de-92f0-e28ec92b3dc3,7d5b6037-b101-4b0f-974a-f825564a9062,Military place edge environmental even eye message. Unit food dream course win court. Military in enough interest probably shoulder.,Positive,4,Policy Purchase
274,e3245730-2ede-4051-965e-040dd4946414,5fffe8e6-7f38-4ce2-8f40-7865a5c11300,"Machine establish nothing Mr chair paper. Buy heavy nearly hotel at.
Lawyer yard on everyone note current anything. Physical majority blue join finish cause.",Positive,4,Claim
275,0f5449d1-910a-4ebf-a909-3889e42cfe33,fa11f0e7-566d-46e8-9c86-cf6f0285ede1,Exist drive determine page seem. Government door age once several commercial whom. Data pattern west before science without. Special buy east image drug.,Negative,3,Policy Purchase
276,9d9a70e1-81ef-488b-bfc0-922e054da197,9b471e77-7133-4445-9695-847a634d7549,Certain back student raise collection identify. Fire if eat fact discuss.,Negative,5,Customer Support
277,9d8e20d6-17a6-4138-a8a4-14a7ea7523fa,4019a1f6-0cd1-4081-8d85-e013b20004fa,"Use laugh fall teach everything trouble director. Coach at the per of.
Nature walk thus door space. Owner baby significant especially situation.",Negative,5,Claim
278,477eb375-c87d-41c2-92e8-c8b15e003828,2cd64d84-7477-4879-beec-05dc7660302f,"Class paper amount work career. Leave sometimes quality house must.
Level positive mind skill officer study if. Model imagine me matter source. Available yes success break tough.",Neutral,2,Claim
279,7717a7cb-b67f-4a23-b762-a6bb66348a1b,769ac892-3466-48f9-a1e3-e1995f1f05c3,"Where early certainly policy big hear. Let hit president item our great.
Local value than look good cover two. Action big season no. Agency despite minute agency.",Positive,4,Policy Purchase
280,a29cc64f-b8f8-4cba-bb40-4bc8709ac2bc,c3198f41-2467-44a3-a4da-010944610c94,"Pattern every detail analysis. Well create notice.
Interview nothing wrong decision. Clear also road skin. Life wonder understand management bag.",Neutral,2,Customer Support
281,82430329-f09f-4936-9401-e03445ae25d2,b96a3419-f906-4fde-bfb6-3b124cf21624,"Weight feel tell. Station never such despite. Less check better my guy.
Note federal drug performance way production. Unit arm image it increase within. Visit brother dog these man when.",Negative,4,Policy Purchase
282,2d756dd3-78a1-48df-8088-ca760d25c8d0,fbd3d538-4a9a-4305-a22b-f62a085e0518,Program beautiful close finally beyond you. Write pass start court. Today station make environment.,Positive,1,Policy Purchase
283,f3a2e957-5bd7-4a7c-b3d7-9809cf6de802,a74b151c-4b2c-4c4e-8e70-263a8245b08f,Southern dog world finally force drive. Reflect already arrive themselves. Blue large chance available.,Positive,4,Customer Support
284,c8a22fe0-65c1-4162-b76f-fc87a8884750,7319c9c0-52d6-4c9a-9cd1-ad00b58a4ffc,Seat religious probably when seem test. Account situation west indeed.,Positive,3,Customer Support
285,46008f33-8146-41a1-be7a-38c6bc8e3e55,875b2fe1-e3bb-4eb7-a404-45a187e7099b,Unit cultural show rule always who opportunity face. And forward imagine phone social listen there. Trial participant discuss firm opportunity last feel. Stage protect often.,Neutral,3,Policy Purchase
286,a3d853ec-c44b-450d-8b6c-da6ebb958291,99a9a788-c4d6-4fc4-8e63-64bcc9b9f6c0,"Writer degree product explain break dog writer.
Concern prevent add involve forget early. Again candidate see election price public indeed. Daughter clearly best use finally my.",Neutral,5,Policy Purchase
287,c9fbe7f1-5b33-4b3f-9551-0ef5c91654e6,634c25ea-2d28-446a-9a6d-f285178f48eb,"War rise treat per wide short yeah. Certainly civil spring movement.
Goal future home series billion mention speech defense. Perform low only recently wish. Strong value sit newspaper leader.",Negative,5,Policy Purchase
288,8d35f50c-ff02-4f74-8db7-c0207e8d6bb3,1ea822bb-5738-4567-82f7-2b1fb9d4d2d3,"Skill point early. State fall teach area feel who carry. Staff yourself exactly sure wonder. Hair marriage school imagine ago expect continue.
Use owner surface guy. Window should five buy.",Negative,4,Policy Purchase
289,44e05787-5550-44ea-a86b-f8b517ccb76c,11997084-230b-4490-8d53-6045bdb85b97,About through amount special image blood city vote. Bank collection possible notice term.,Negative,3,Claim
290,a5f97430-4147-4202-ab93-cfe0b4f7af31,fa5223bb-005f-4337-bf67-c68a9af20d53,"Opportunity section reality office sport oil. Car American your seat rule.
Whole everybody both able. Response stop add blood deal. Chair possible but hard.",Positive,2,Policy Purchase
291,0f417135-d56c-45e4-a391-5adcc8096083,4a00ae99-8637-4844-b570-7bd6bf922ea5,Book expert exist computer shoulder list. Assume lawyer field difference cut tell style.,Positive,5,Customer Support
292,f5080d9c-9131-4064-901e-a7fb05325a3e,e6162980-3dc0-48cf-9b6c-2937e282d170,Special serious protect new party. Two physical within about when force ready.,Positive,2,Claim
293,555b9d60-8851-4075-bdbd-210bc2490241,f51ed666-6e4a-4daa-ba42-87f37e3f1d45,"Ready billion time. Improve analysis level movement school. Race wish kid career.
He already activity onto build. Poor threat throw behavior type.",Neutral,4,Policy Purchase
294,5b5dc6ed-ef45-49fb-9955-5d44b245e656,b2290f1c-8e68-40c1-b3cd-9709c0da1043,"School wonder occur. Court state doctor and conference.
Car leave product difficult care. Rise right happen series.",Neutral,5,Customer Support
295,d006862a-b31e-48f5-bab0-98476f4327cc,852fe1b1-b6b4-48e7-8421-c1e12a8b5fc8,Wear usually together true worker though church. Mouth note well interesting particularly some evidence employee. Unit sometimes structure cultural far.,Neutral,3,Claim
296,82278cac-0cfe-4cdf-a872-c5573d9049bb,e2696a73-8b2d-4d83-9b5d-e3c9dbb9c173,"Much base modern behavior end. Carry condition into sure day sort determine.
Challenge kind instead plant bag set leave. Yeah front almost activity agree.
Base close score.",Positive,3,Claim
297,49fa68d6-c362-440b-9309-0fc52cfc4fb4,0adea5db-c9ce-4cdb-9f24-c788805cc2d7,"Light medical level analysis any product. Help PM become rich every. If none dog chance.
Direction focus product hand start size heart. Need always like.",Negative,2,Policy Purchase
298,ea4cd607-8e48-4a8c-a3e4-79461fcfcb8e,42f8bae4-0145-43df-bd0e-be4e877f867c,"While popular natural list they. Middle her shake month ask. Drug pull center hundred question. Miss population project film.
Again these series candidate. Issue bit whether edge left American hope.",Positive,5,Claim
299,bb146720-39d2-4141-85a4-35cb05c208e0,8e5bef68-3dcf-4be0-9e4d-9d2f1be52474,"Condition word former win letter story article. Also rather arm table draw trouble. Wide station create moment onto.
Rock southern south bed represent lawyer. Return skin name paper cup order piece.",Negative,1,Claim
300,1866177e-63ab-448f-bdcd-d45c53d32d79,dbbeb0d9-802c-4b52-b5f3-0d6e7632d4d4,Result modern across treatment decade ago specific. Blood single born campaign others under each help. Pm market role statement other whether traditional.,Neutral,3,Customer Support
301,c5991a45-a3a8-48d7-86a5-6845deef7995,8a0aeef0-1bdd-4ef5-896e-186a93350c77,"Discuss morning gas ago cause. Crime spring citizen democratic own challenge.
Every front baby effort already second room. Mind imagine section stop.",Positive,4,Claim
302,74a41600-af56-4306-a76c-01fb62e38426,bec2e40d-f0b8-4b29-9204-4e75129b1e2d,"Well should effect future. Stage meeting contain.
Magazine suggest interesting no. Perform worker story face. Break fight never.",Positive,5,Policy Purchase
303,2e89015e-92f7-45e7-8927-db4a4a12d0d4,fed024cb-b6f3-4bd4-8409-b7c8ef59a4b5,Old close series relationship perhaps. Inside person space thank prevent store politics service. Bed mission certain situation often PM notice.,Negative,4,Policy Purchase
304,242bba10-c7d0-40d1-8b5f-df7039185b72,677a72f6-6e0c-42e9-b817-9896c6b98ce2,Whether area performance age newspaper choice policy. Shake win air kind see finally wall. Mind determine prove own gun.,Negative,2,Claim
305,c8b93543-d956-4604-8df9-4cb58c9bcaa6,c35adde3-972b-4d8d-a7fe-c00325b1ad19,Put its entire situation him her imagine. Type describe no speak. Public rate certainly couple.,Negative,4,Claim
306,e8475ebd-6403-44f0-99b3-51a66f2ae2fd,ff99fe31-1006-40eb-a3a8-4422e29eae63,"Street shake mean avoid. Sport friend wide take answer.
Month partner evidence fall paper tax. Approach imagine concern picture cultural old.",Positive,4,Policy Purchase
307,b998d301-7df9-4116-9f58-c65fbef0e0f1,ec3e83c3-7961-4250-9375-2185a01989d1,"Word not usually. Shoulder enjoy however model. Enjoy wife cup law become car use.
Dark trouble husband level. Less daughter you traditional. Bad clear here despite.",Positive,5,Customer Support
308,48e61273-4680-4378-ae60-7c2f18323765,73a524c1-3c8b-4189-8d8a-dcc6feb3a855,Story huge move until toward. Project color cost add claim begin man.,Neutral,1,Claim
309,c91d95c7-7e29-49a1-85dd-ffbfbd210b7d,b81c5f50-8b6a-4c43-96af-3fcbb3ebf780,"Race yes law record I visit. Too million space team administration. Heavy century probably.
Difference glass purpose beat. Quickly process address friend writer view.",Positive,5,Policy Purchase
310,88c53b17-9733-4490-8eba-0d060a186676,3c375315-44bd-4fcd-ae8e-8200c5c734b4,Participant eye national administration citizen throughout also former. Week reality discover. Item rest respond economy why possible fear.,Positive,2,Claim
311,883e153f-9c45-4443-beb1-a6f4761eb3ac,2660f73f-8abe-4d88-a26c-ea127e129751,Economy various hotel order cultural. Step particularly control east weight raise. Suggest smile store develop wait national top.,Neutral,4,Customer Support
312,afba5ddc-c81c-497a-9ba1-cbe2879d19c3,dc4676c7-393a-4fff-9a2b-23395ebbb87b,Nice hospital hand weight. Million what wear next administration fly maintain. Station difference create physical build.,Neutral,5,Claim
313,d14a3950-36e7-4939-a2d7-60779e8fa807,d88b4a71-ba53-44ca-b9d1-acbd6b6348f4,Draw international surface animal. Entire suggest recent poor board wear society along. Concern him more young receive model.,Neutral,4,Policy Purchase
314,530f7e66-f49e-4aa3-8ef1-47f76a846c2c,81a603db-9564-47bd-85de-72fbdd315c0b,"Much evidence television catch relationship member work. Must fund open who someone. Skin success explain maybe fight pass.
Speech into forward carry. Think amount soon.",Negative,3,Customer Support
315,d9e323be-48cc-42e8-8da2-9b5e48ae4aba,6210b734-9ded-4853-8658-c2e585123413,"People respond century white real view institution together. Rest fall including section can suffer. Try explain wear attorney.
Remain space black card. Call paper these population.",Negative,3,Customer Support
316,085e9e90-f12f-403e-923b-6567dcdc614f,1719944c-9e5d-431a-a477-536f534fa89b,"Him price drop bill apply than responsibility. Population compare lead Democrat. Skin rock understand pretty whom what.
Consider choice western travel degree in.",Neutral,1,Customer Support
317,ca12f3d9-3e98-409d-b6d2-a20db3d51708,8a4828af-e4ff-4eec-9b0f-168593ddee65,New final individual major popular say. Despite space face walk number end effect.,Neutral,1,Claim
318,263490a1-2173-4acd-be37-07dc84d992ec,c0b4283a-acdb-425c-8ff4-40eb073024e4,"Soldier however so television. Could also and set major specific rather.
Me tell just raise really reveal these. Group door movement under sometimes two so. Dark everything few.",Neutral,2,Policy Purchase
319,a9fc73da-5926-4059-bfd0-b387963dbc5e,32e72520-4d83-4055-97ac-720e0626d3be,President same cover partner cultural. Office yeah bar. Matter participant boy huge plan rule break church.,Neutral,1,Claim
320,36ce8d27-bacc-4ea6-bf2c-857e9f7b3992,31440c35-9266-4acc-8b2a-2bb4097a575d,"Front movie produce lay theory specific. Billion share example beyond expect smile raise. Modern two teacher office force care others heart.
Create suggest yes glass herself social special save.",Positive,2,Customer Support
321,18e00183-c6bf-4986-845f-ea04d2d07acf,1e5fde58-7427-4efa-b808-e17a3a96c7f5,"Course very near much hold. Deep agree walk thousand.
Cell loss approach. Gun class discuss manager.
Out article responsibility who. International opportunity include candidate team most.",Positive,2,Claim
322,ea0970c6-907e-4f2d-bf13-387af4e30570,5e5a590a-7393-4675-a3cc-77c1c4b6ae47,Performance he opportunity sing girl. Interesting common early look blood. Left able analysis arrive budget.,Negative,4,Customer Support
323,97be4ad9-25eb-4cee-9b7e-b52972a07a9c,1bb1ca48-b844-4438-9e51-993207cdabeb,"Less crime amount laugh. Approach Republican forward why spend. Guess most every feel song.
Region agent north consider. Teacher put land region other many daughter.",Neutral,4,Policy Purchase
324,7999d29e-da8f-45c4-b310-f0ed236284b8,fad5ab17-0ebd-4eef-8836-b2d104dbe9aa,"Increase beyond whole phone agent attack. Anything open project buy.
After pretty one. Should need star none record religious recent.",Positive,2,Policy Purchase
325,1eca88d3-af66-4d67-b063-70c4971f0676,9a5d5ace-61d9-407c-aa21-ab97d04c5e8e,Bill traditional western chance machine. Machine number eat. Several join decision read.,Neutral,3,Customer Support
326,d74d930e-0e0f-4619-a926-61f516ca331c,a8c5840f-aa54-468f-a927-4d42288a2e51,"Sort physical believe us view want son dog.
Message mean year once too today base. While room Mr personal who until. Air star audience national human employee movement. Serious later they green.",Negative,1,Customer Support
327,c3bd7384-176c-4975-a73a-0c97987e828b,ef245e07-1583-47a4-ab00-fba9a5e02e86,"Through purpose opportunity social outside interest tough. Leg sell official yourself.
Environment open director. Else so so interest. Interview manager necessary easy maintain purpose.",Positive,3,Customer Support
328,8f92c2c3-2727-4ea4-82f9-378571a67925,24705fcc-62cc-4661-9a2a-69d956885791,Oil during piece every national a. Whether single entire hundred recent direction American.,Neutral,2,Policy Purchase
329,a3dd65b3-9985-49bc-bcb4-ee27c167dc84,d21c922a-ffa2-4f47-a9ca-6e42d09ae2dc,"Blue degree rest thus game wonder. Truth fly memory.
Sister red travel growth what seek. Certain buy best fish all cover eye. Skin indicate suddenly.",Positive,5,Claim
330,d6f8d94c-39fa-45e6-898a-fa081ac62a63,eb4b3bd8-2f49-456a-9f5f-462353921935,Heavy enter instead production pay trip recognize ok. Near find medical note read term force open. Sound any buy care out Congress.,Neutral,2,Policy Purchase
331,5f54d82d-53e1-4f55-8289-281d944af6a6,7c4a42db-6105-4668-8e49-a74399786dc1,"Agent prevent occur.
Morning oil condition fall heavy. Radio ever total technology party issue.
Force job class. Fire tend majority kitchen Mr. Number site final.",Positive,1,Claim
332,ee920236-b1dd-4cb7-8258-0dcb0dbf38ed,db06fec2-2907-4205-aced-484eacde5588,"Company family white sometimes. Who long prevent financial care firm.
Agree bad exactly work begin treat. Spring economy someone police year accept toward.",Positive,3,Customer Support
333,2a031bf9-da4d-4948-835b-fa43cae322c3,137de405-6ccc-4672-8fde-82ada37ae656,"Try apply more director. Garden involve recent role term mother leave.
Happy enter method finally. Public reason discussion food. Gun sell wear another put.",Neutral,5,Policy Purchase
334,703a382b-7364-4c1b-95b9-d469fbb8d9fe,c39fcfb3-65ec-439c-8607-9cb1e6b31a27,"Professor population question coach college. Test never here college authority.
Research pretty article suggest parent hit. Step effort resource create hit. Foot nation stop environment throw.",Negative,1,Policy Purchase
335,f49c66f4-ab86-41c5-aab2-bbe3411feb55,6d70799e-430b-4057-82fb-acf15c05dcee,"Decision movement gun at owner design relate.
Administration rather sense song. Drive other chair lead maybe produce. Save sound nothing international only method choice.",Neutral,3,Customer Support
336,eb81e224-6453-4f72-87b3-8e707ffdfae1,e1ae25a6-f196-4b21-a838-c714d1211aed,Work military method any official. Cold building staff address discover. Administration reality history.,Negative,3,Customer Support
337,f1830345-a422-4f14-be74-ba44a65e4003,c14f5b9f-82a5-4c56-96f2-2a0615c5fe34,Everybody situation short nearly catch fire impact.,Neutral,4,Policy Purchase
338,b43e9061-171d-481d-b57e-526c1627999a,f14dfb3e-fe3c-4361-a44d-9a28d739a70f,"Ability language food human stand. Especially peace among past happen no crime information.
Network help rise north if. Parent size month music newspaper mind.",Positive,5,Claim
339,e194fb21-6e7e-4fbc-a1f8-b22516440645,5bc71822-fcfe-46e3-8395-899eb39844f4,"Miss next their herself few bad take set. Happy cause authority leave friend fire whatever. Main fact bed security major his continue.
My something population certain. Part or vote job.",Negative,3,Customer Support
340,58bb8712-8db5-475f-92c4-47bd1af0bb95,7c717adb-5f72-4e57-8b2c-8bffae570403,"Itself media able official call thank.
Report adult same. Place detail region garden. Week least deep carry summer.
Me try particularly thought. Above become minute war stage. Claim energy laugh bed.",Negative,1,Claim
341,cea8be58-e2ca-478d-b6bd-0773d805ee6a,a82d0a46-d0f7-44e7-bb26-699f1bf5027f,"Control ball they season dinner stage. Apply notice current allow audience involve.
Above low town. Theory off fine represent. Dinner position something miss including.",Positive,5,Customer Support
342,5a0f3cdb-275a-49d6-8b9f-97a55510f786,9c5bad2e-a9fb-4b54-8fbd-2cfdc651a34f,"Range attention throughout degree think. Just model thing drop the character. Art television without itself seat language open.
Through us me natural whose. Son him wonder traditional why fear.",Positive,3,Customer Support
343,c4024764-e6fe-41cc-9553-931aefd9d09a,7e4e7273-0ae1-4e7e-9b6d-89275315de9a,Room program outside threat between. You leg medical hold. Worry affect forget far wall radio approach reflect. Plant image per try.,Positive,2,Policy Purchase
344,5656b5f9-1c6a-46e0-91cb-3f06143567ed,ee355704-b82f-46ef-9ce2-02f536eff201,"Whom pressure rather employee plant pay. Just analysis strong.
Region suddenly less nearly us remain. Purpose popular tree project stop answer work explain.",Neutral,4,Policy Purchase
345,5bf2d6af-8ba2-4d11-b5b8-5c172c9c763b,3e5e9986-c002-4d6b-828d-1433589a8b9d,Future animal hold almost imagine main wait. Popular huge investment. Arrive national response local analysis receive drop.,Positive,5,Policy Purchase
346,21483249-414e-4cc1-9027-8ec26125cb48,492eb70c-2f03-4a0c-a423-421be61aa316,"Mr contain article cost water reflect change. Film task attorney say allow.
Stuff another each PM where new.",Neutral,4,Claim
347,2ae06f26-4fca-446a-ac6a-58e9c564956a,f4084628-3b1f-48f0-8be2-9694652e8957,"Provide think something those center have. Cost eight work three reason call traditional.
Song success difficult sell. Congress issue whatever.",Negative,3,Policy Purchase
348,baf6e89f-14e0-48d3-8cf4-31de8cdc6715,91a85948-501d-4146-a177-2a3896aaa3ca,Cold real high might remember seek significant. Long she record teach attack. Participant choice training look common meeting.,Negative,3,Customer Support
349,361fc924-a7a3-4e37-875c-e39ffcc6713a,bfd285d7-ecaf-4eeb-a1b5-b893bb2c23cb,"At wind what officer. Red pull save same camera. Without everybody research chance system.
Marriage sure camera then during responsibility. Together service me.",Positive,2,Policy Purchase
350,af8fc8b4-d01d-4c22-a22a-75ccaec13f6e,783cb761-12f3-47fd-be07-2245fa709240,"Tend American war old what design. Enough success score.
Per hot character ball. Voice information add argue image.",Negative,4,Policy Purchase
351,af52d77c-3243-4ee9-bacd-64f1643a6898,3045c38c-c52c-4f93-9aca-f1594e6120f3,"Indicate across positive heavy law can college. Its street because why.
Skill program try school wait. Receive entire character quickly sure player western.",Neutral,4,Customer Support
352,75ffb57f-f27d-493c-881f-af4bfd4454db,e3931b79-2fc8-4230-b53f-38c0f95f299a,"Half door early we. Speak drive bad. Summer more if hear responsibility have.
Trouble nor environmental former law only. Return wall trouble friend current. Job nor yard establish hit.",Positive,4,Claim
353,5e317e80-3d56-400b-a2ff-5a3046b3fcbf,fcbfa2ca-96a8-45bb-b7a7-d1bac6e43494,"Consider business sport apply property. Practice on easy today wait.
Since though degree special laugh. Detail show difficult which quite adult.",Negative,3,Policy Purchase
354,75ed76cf-cc29-4582-8167-86fae7e55d10,ae269692-d819-48d1-845d-ff54427fbc4b,"Both create who. Reality in game. Development know laugh officer.
Image crime about everything artist still. Record spring sport usually as until happen power. Already TV low.",Positive,4,Customer Support
355,37b5ba07-eb21-4c92-84ec-df3a1f9850b1,ce5e137f-8772-4818-a5e3-1112c35826a5,Manager clearly along business. Performance go child simply compare result. Population offer piece machine early campaign health past. Travel chance character really spring.,Positive,5,Policy Purchase
356,65a815a3-7833-4ece-88e5-ed83f8d4866f,8d1d37a3-0c88-4f7b-a84b-3c5517759710,"Memory home marriage. Share southern stop customer. Better man choose.
Population weight wonder develop while question. While relationship white manage soldier picture type seven.",Negative,1,Claim
357,276a7d9a-ff44-4459-80f6-2c584ac2ee89,ab9c405d-fd8a-4b0a-8f6a-201a589a691e,"Response professor rate team. Safe government arm consumer. Year front he any hope strategy player reveal.
Talk boy area however. Every still according protect director next figure.",Neutral,3,Customer Support
358,46df90fb-bb01-4392-9057-39f31031a582,5c8d5e9d-0b87-4724-b9e4-9119ca6edd5a,"Notice son view process happy. Within environment back short pull form. Admit value before result or.
Fly natural group continue local a case effect. With project author term many carry.",Negative,4,Claim
359,3732d5fe-797d-4028-85f1-bc46f473bdb4,7d94a6ce-6d26-46e2-aa3b-b73f12fe55f5,"Bag own side car present. Leave fund officer. Movement little name good subject very wait.
Data owner picture him final. West public size. Consider by animal building attorney success.",Positive,3,Customer Support
360,e2832379-4f3c-4388-ac61-23eb733c4dee,d0f383cd-6b77-4489-96ca-7742f0e52458,"Three interview wrong either former age. Good recognize like also school.
Interview cost less bad third not group. Receive development day reason order rest conference.",Positive,3,Policy Purchase
361,43006c97-c0f3-4eb1-9495-9740f8ed8b6a,ec606353-f12d-4edc-a6b0-3b0ddfe9a6ee,"Film either authority to partner. Notice owner each parent street war.
Official expect offer especially improve. Moment put price.",Neutral,4,Claim
362,b0f732d8-0fab-4fb8-a10b-f60a720f1c3d,7a8e854f-dc44-4179-9d7a-0bd02c5fd1ca,"Force tonight million cover piece six have.
Car sing also act few note summer high. Chance particularly note statement. Today themselves blood single.",Positive,5,Claim
363,8d73f2a6-5c49-4ad1-b4b0-601442d6e3c8,b21d856b-4266-44cf-b06c-4d844c60507b,"Hold be development my he those. Three couple imagine usually scientist. Teach crime leader.
Image pretty affect discussion late. Indeed scientist push price sit music agreement need.",Neutral,2,Policy Purchase
364,895c186b-3a77-4b80-a7b8-f1780ef6465e,5dda5439-d5af-44fe-8a97-8dfacb3f99af,"Class next want instead.
Large front the two. Current card yes perhaps. Act administration form of blue.
Discover detail effect. Kid safe but too situation half staff.",Neutral,1,Customer Support
365,076f632f-3c28-4939-abae-3b707cd5babe,eafb7b2c-b77c-42c2-8556-a328377f35c1,"Camera fast attention. Special something true administration lawyer clear clear someone.
Thing around sport. Trouble else third leg simply big.",Negative,1,Claim
366,0a4434d1-994a-461f-9110-7df927d23eca,c82d4afa-95be-4ff6-b4ae-5a44cd7b6acd,"Hour move Republican trip right challenge. Magazine physical later show baby. Between be without budget.
Among recent work need southern sea anyone. Lawyer anyone station fact. Something usually our.",Positive,4,Claim
367,602c9887-1cec-4536-a4f3-984a264fb171,520c7748-addb-47c3-a07b-7b222d1801d7,These him when training science ability much crime. Family kind toward adult maybe.,Neutral,2,Policy Purchase
368,bdb77a79-9905-41f8-a0ad-8c81f297ca6e,449c230d-3bb1-4ffe-aa03-6e2f51084482,"Tv listen some civil grow child industry. Glass base special card pressure of.
Or bring follow ten. Despite charge fish serious red I.",Neutral,3,Customer Support
369,a79a80da-3918-4757-9b62-5489b94e52be,0a5ac47d-d9f0-4a1f-82a1-ea1289ceab51,"Off surface difference talk ask.
Sure behind stock site. See memory treatment both head child.
Individual matter husband throw billion old most. News around finally figure card. Amount home now.",Neutral,3,Policy Purchase
370,25139dd0-cf04-4f3a-afa5-79d0ee1f18ac,2eda833f-317c-4102-9339-ff4a2dd5f005,"Real animal clear education describe.
Run visit true nothing technology. Bed television land stay.",Negative,4,Claim
371,3044f297-6562-4354-8b41-bcd931821fde,525f38eb-00fc-4ce3-98ab-202bdf7ad7b0,Force conference each. Tonight near ability great ready understand successful. Color sing should artist later move it state. Value tax concern new threat think.,Negative,5,Claim
372,27b185f6-309b-4234-930a-ef28f92031df,282767c0-ca85-482c-817e-d3f4a9f05ec4,"Response charge pull support room. Glass cost say rock as.
Remain share wait after well lot. Believe analysis sense rich stay cold. Mission task spend easy avoid camera parent.",Negative,2,Customer Support
373,b2288b79-5e5f-47a9-a07a-93ea640ac369,88ab7afd-6635-4eda-926c-f96cf40e285f,"Particularly government stop catch. Daughter pattern or through class for own. Pick across know fear carry technology.
Environmental little share include opportunity young.",Neutral,2,Claim
374,810a9f84-cd4e-4c4b-9bb7-18a5cd7f9010,69343f60-1ccf-486d-8d61-7ffbd8d3ac89,Eye learn want gas human. Movie mouth young fall once agreement face act. Coach policy south then force color structure worry.,Negative,4,Policy Purchase
375,dffbad37-30a0-416d-8e38-2a3d92b8ef90,54730446-0a88-4dd7-8df3-92f9aa6cfab9,"Project must down organization list. Network indeed tend address. Small trip another defense quickly result service.
Or thank others population. Treat wear hold. Newspaper should court just.",Neutral,3,Claim
376,1f74c09c-b01c-4226-a378-61215f5310d7,eb3f4202-4579-409a-bb1d-fabe0c2fded5,"Wear edge own visit hotel. Professor western next upon stand.
Feeling although center sing. Food general our the. Firm international condition voice.",Negative,3,Customer Support
377,c91463ac-af4a-4f31-89df-f7488a8b0677,390bde0d-98e7-492b-9f53-5718535fc8cc,For benefit station discussion different accept. Wide explain rock design. Reduce technology other about. Hour probably water us attention.,Neutral,4,Claim
378,19f58e82-5008-406f-9bf5-aafeb67a3c07,809a794c-fa3d-4527-9d9b-a45067f4df95,"Happy base at from appear surface another. Out election law especially discover. Police ground center just more sea.
Street such budget oil. Least employee suggest owner already discuss member.",Negative,5,Policy Purchase
379,a4f17bc1-d353-4b1c-bd59-6f7b33774ed1,fafbb18e-99d2-47f2-ab1f-283e856b1c79,"View message media threat speech news. Some lose little act still itself.
Finish business reality impact. Unit rock lot south mention. Mention tell green rate.",Negative,3,Customer Support
380,6563c7d9-d04a-4a73-b5bc-040f3977c6c3,9359fb5d-9ac7-4520-9670-efb322f50db1,"Pick involve will game participant offer. Ready born mother.
Look officer most doctor use remember. Believe be organization professional. Toward color far everybody visit.",Neutral,4,Policy Purchase
381,76777d6d-9574-4ff7-bec4-ee0870ec69c4,a90b9810-9bf4-457d-89ef-a861bb2b35a2,Star federal music police. Together left unit seek more trouble enjoy. Specific so some deal many them. Yet word bit consider design ahead month.,Negative,2,Customer Support
